code_etab;nom_etab;telephone;e_mail;nom_proprio;nom_directeur;code_type_affiliation;type_affiliation;nif;foko_etab
516020004;ECOLE COMMUNAUTAIRE AMPASIMAZAVA;034 62 731 61;;;;;;;5160203
516020005;ECOLE COMMUNAUTAIRE ANDAMPY;034 28 242 89;;;;;;;5160206
516020006;EPP ANJIAFOTSY;034 46 728 06;;;;;;;5160215
516020007;EPP BEKETRA;034 51 777 95;;;;;;;5160215
516020008;EPP MAHATSINJO;034 04 435 21;;;;;;;5160215
516020009;EPP AMBAHINKARABO;034 38 243 25;;;;;;;5160201
516020010;EPP AMBAHOABE;034 39 339 36;;;;;;;5160202
516020011;EPP AMBALAFARY;034 02 004 83;;;;;;;5160203
516020012;EPP AMBARIMAY;034 36 612 88;;;;;;;5160204
516020013;EPP AMBATOLALAKA;034 92 101 20;;;;;;;5160205
516020014;EPP AMBATOROHIZANA;034 01 119 25;;;;;;;5160211
516020015;EPP AMBAVALA;034 31 847 92;;;;;;;5160206
516020016;EPP AMBINANIROA;034 85 294 68;;;;;;;5160207
516020017;EPP AMBODIRAFIA;034 80 641 45;;;;;;;5160208
516020018;EPP AMBODITOLONGO;034 17 757 00;;;;;;;5160209
516020019;EPP ANDAMPIBE;034 22 572 53;;;;;;;5160203
516020020;EPP ANDASIBE;034 73 645 73;;;;;;;5160207
516020021;EPP ANJAHAMBE;034 90 227 59;;;;;;;5160218
516020022;EPP ANTANETILAVA I;034 85 092 12;;;;;;;5160210
516020023;EPP ANTOLOHOFOTSY;034 98 622 22;;;;;;;5160205
516020024;EPP ANTSERANAMATSO;034 95 191 23;;;;;;;5160211
516020025;EPP ANTSIRABE;034 08 464 69;;;;;;;5160212
516020026;EPP BEHORONA;034 19 731 16;;;;;;;5160209
516020027;EPP LOMAKA;034 16 320 39;;;;;;;5160205
516020028;EPP MANDOAKONDRO;034 94 307 65;;;;;;;5160213
516020029;EPP MAROMANDIA II;034 46 256 97;;;;;;;5160214
516020030;EPP MENARA;032 53 627 60;;;;;;;5160215
516020031;EPP SAHATEZA;034 01 178 36;;;;;;;5160217
516020032;EPP SASOMANGA;034 16 102 87;;;;;;;5160215
516020033;EPP TANAMBAO I;034 37 392 88;;;;;;;5160217
516020034;EPP TANAMBAO SAHATEZA;034 63 412 73;;;;;;;5160217
516020035;EPP VATOMORA;034 37 193 99;;;;;;;5160218
516020037;ECOLE COMMUNAUTAIRE MAROMITETY;034 15 647 53;;;;;;;5160207
516020043;EPP TANAMBAO ANTSIRABE;034 71 708 08;;;;;;;5160212
516020044;EPP ANJIA;034 95 545 21;;;;;;;5160213
516020045;ECOLE COMMUNAUTAIRE ANTSIRAMANASY;034 85 893 40;;;;;;;5160207
516020046;ECOLE COMMUNAUTAIRE ANJIAMARINA;;;;;;;;5160204
516020047;EPP ANTANANANIVO;034 27 164 87;;;;;;;5160214
516020048;ECOLE COMMUNAUTAIRE AMBOMANDROSO;034 31 402 55;;;;;;;5160207
516020050;ECOLE COMMUNAUTAIRE AMBODIHAZOMAMY;034 07 533 79;;;;;;;5160209
516020051;ECOLE COMMUNAUTAIRE TSARAVATO;034 22 571 41;;;;;;;5160215
516030002;EPP AMBATOIFATRA;034 46 960 63;;;;;;;5160301
516030003;EPP AMBODIAMPANA I;034 76 960 75;;;;;;;5160302
516030004;EPP AMBODIAMPANA II;034 84 207 45;;;;;;;5160302
516030005;EPP AMBODIBONARA I;034 92 242 19;;;;;;;5160303
516030006;EPP AMBODIRIANA;034 20 932 49;;;;;;;5160304
516030007;EPP MAROHASINA;034 48 006 40;;;;;;;5160304
516040002;ECOLE COMMUNAUTAIRE AMBINANITELO;034 97 957 14;;;;;;;5160403
516040003;EPP AMBINANITREMA;034 58 877 13;;;;;;;5160402
516040004;EPP AMPASIMPOTSY;034 30 948 61;;;;;;;5160407
516040005;EPP ANTSAHONO;034 29 043 03;;;;;;;5160403
516040006;ECOLE COMMUNAUTAIRE ANTSILAINDAINA;034 78 979 95;;;;;;;5160403
516040007;ECOLE COMMUNAUTAIRE IAMBOTOHAKA;034 47 664 08;;;;;;;5160403
516040009;EPP RANOMENA NORD;034 08 633 16;;;;;;;5160404
516040010;EPP SAHAFANOFY;034 16 047 98;;;;;;;5160409
516040011;EPP ANDASIBE;034 50 424 35;;;;;;;5160403
516040012;EPP SAHAVE;034 31 519 81;;;;;;;5160411
516040013;EPP SAHAVOLO;034 47 481 37;;;;;;;5160404
516040014;EPP TSARATANANA I;034 16 318 52;;;;;;;5160408
516040015;EPP AMBATOBE I;034 93 044 51;;;;;;;5160401
516040016;EPP AMBATOBE II;034 28 269 38;;;;;;;5160401
516040017;EPP AMBEROMANITRA;034 73 872 67;;;;;;;5160402
516040018;EPP AMBOANGY;034 74 871 93;;;;;;;5160403
516040019;EPP AMBODINANTO;034 40 127 60;;;;;;;5160405
516040020;EPP AMBODISAMBALAHY;034 55 371 30;;;;;;;5160406
516040021;EPP ANDAPAFITO;034 51 446 27;;;;;;;5160407
516040022;EPP ANDRANOMPOZA;034 65 900 91;;;;;;;5160408
516040023;EPP ANDRATAMBE;034 79 601 93;;;;;;;5160403
516040024;EPP ANTANETILAVA I;034 69 081 42;;;;;;;5160407
516040025;EPP ANTARA;034 16 410 25;;;;;;;5160409
516040026;EPP ANTSAVOKABE;034 53 304 07;;;;;;;5160403
516040027;EPP BEVOVONANA;034 29 549 99;;;;;;;5160410
516040028;EPP IAMPIRANO;034 68 403 74;;;;;;;5160411
516040029;EPP MAROLAMBO;034 37 789 55;;;;;;;5160412
516040030;EPP RANOMENA SUD;034 44 451 90;;;;;;;5160414
516040031;EPP SAHAFIANA;034 77 809 39;;;;;;;5160413
516040032;EPP SAHAMANORO;034 22 824 99;;;;;;;5160402
516040033;EPP SAHAMIRARY;034 73 277 79;;;;;;;5160414
516040034;EPP SIHANABE;034 83 995 08;;;;;;;5160415
516040038;EPP AMBATOFOTSY;034 61 262 70;;;;;;;5160409
516040039;ECOLE COMMUNAUTAIRE ANDRATAMBE;034 20 419 43;;;;;;;5160408
516040040;ECOLE COMMUNAUTAIRE AMBODIROTRO;034 35 173 13;;;;;;;5160407
516040041;ECOLE COMMUNAUTAIRE AMBODIHAMOTANA;034 59 903 19;;;;;;;5160404
516040042;ECOLE COMMUNAUTAIRE AMPASIMAZAVA;034 86 036 99;;;;;;;5160413
516040043;EPP TSARATANANA II;034 68 403 85;;;;;;;5160414
516040044;ECOLE COMMUNAUTAIRE BITOHO;034 92 967 40;;;;;;;5160413
516040045;EPP AMBOHITSARATANY;034 74 008 55;;;;;;;5160404
516040048;ECOLE COMMUNAUTAIRE TANAMBAO AMBEROMANITRA;;;;;;;;5160402
516050002;EPP AMPASIMAZAVA;034 62 109 35;;;;;;;5160503
516050003;EPP ANDRANGAZAHA;033 49 414 00;;;;;;;5160504
516050004;EPP ANDRANOMODY;034 73 666 10;;;;;;;5160509
516050005;EPP ANTANETILAVA II;034 76 584 25;;;;;;;5160505
516050006;EPP ANTANIFOTSY;034 79 071 73;;;;;;;5160506
516050007;EPP ANTSIRAKA;034 85 870 86;;;;;;;5160507
516050008;EPP MAHATSARA;034 39 014 76;;;;;;;5160508
516050009;EPP MAROGISY;034 29 167 93;;;;;;;5160510
516050010;EPP MAROVINANTO;034 99 352 81;;;;;;;5160511
516050011;EPP NAMANTOANA;034 17 698 00;;;;;;;5160512
516050012;EPP SAHASOA;034 62 160 59;;;;;;;5160513
516050013;EPP TSARATANANA;033 23 574 34;;;;;;;5160510
516050015;EPP AMBODIBONARA II;034 72 416 13;;;;;;;5160501
516060002;EPP AMBALAFARY;034 16 307 63;;;;;;;5160607
516060003;EPP AMBALAFOTAKA;034 51 443 17;;;;;;;5160608
516060004;EPP AMBODIMANGA;034 19 958 73;;;;;;;5160603
516060006;EPP AMBODIVOANGY;034 04 578 64;;;;;;;5160603
516060007;EPP AMBODIVOAPAKA;034 62 264 62;;;;;;;5160605
516060008;ECOLE COMMUNAUTAIRE AMBOHIMAHASOA;034 99 949 34;nosydidier@gmail.com;;;;;;5160603
516060009;EPP AMBOHIMANDROSO;034 71 450 79;;;;;;;5160606
516060010;EPP AMPASIMADINIKA;034 22 629 02;;;;;;;5160607
516060011;EPP AMPIRANAMBO;034 78 773 48;;;;;;;5160603
516060012;ECOLE COMMUNAUTAIRE ANKAIHELY;034 68 452 62;;;;;;;5160610
516060014;EPP ANTSIRABE;034 04 716 32;;;;;;;5160613
516060015;EPP FOTSIALANANA;034 67 477 11;;;;;;;5160603
516060016;EPP MAROVINANTO;034 71 950 75;;;;;;;5160602
516060017;EPP TSARARAPAKA;034 84 147 96;;;;;;;5160601
516060018;EPP AMBATOMAINTY;034 89 768 41;;;;;;;5160601
516060019;EPP AMBODIMANGA;034 76 374 68;;;;;;;5160604
516060020;EPP AMBOHITSARA;034 72 441 64;;;;;;;5160613
516060021;EPP TSARATANANA;034 66 500 21;;;;;;;5160611
516060022;EPP ANDAPA;034 66 551 27;;;;;;;5160605
516060023;EPP ANDONDONA;034 22 825 44;;;;;;;5160605
516060024;EPP ANTANAMBAZAHA;034 94 245 17;;;;;;;5160602
516060025;EPP ANTANANAMBO;;;;;;;;5160603
516060026;EPP ANTANANDAVA;034 10 982 94;;;;;;;5160604
516060027;EPP ANTENINA CENTRE;034 84 148 26;;;;;;;5160613
516060028;EPP ANTEVIALABE;034 94 755 27;;;;;;;5160605
516060029;EPP ANTSIMANITRA;034 57 981 83;;;;;;;5160606
516060030;EPP ANTSIRADAVA;034 65 154 29;;;;;;;5160607
516060031;EPP KIARABY;034 39 194 01;;;;;;;5160608
516060032;EPP MANGEBOKEBOKA;034 69 609 42;;;;;;;5160609
516060033;EPP MORAFENO;034 72 350 65;;;;;;;5160610
516060034;EPP SAHAJINJA;034 13 693 89;;;;;;;5160611
516060035;EPP SAHATEZA;034 76 742 63;;;;;;;5160612
516060036;EPP SAHAVARY;034 76 107 95;;;;;;;5160610
516060039;EPP AMBODIVAROTRO;034 37 338 33;;;;;;;5160608
516060040;EPP NANITEHANA;034 86 385 55;;;;;;;5160602
516060041;EPP AMBOHIMAHAZO;034 52 935 96;;;;;;;5160613
516060043;ECOLE COMMUNAUTAIRE IBANDA;034 79 511 33;;;;;;;5160612
516060045;EPP SAHAFODIANA;034 50 065 38;;;;;;;5160610
516060046;ECOLE COMMUNAUTAIRE SOATANANA II;034 95 637 02;;;;;;;5160613
516060047;ECOLE COMMUNAUTAIRE AMBALAFEFY;;;;;;;;5160604
516060048;ECOLE COMMUNAUTAIRE AMPASIMPOTSY;034 82 828 58;;;;;;;5160605
516070002;EPP MAHAVELONA;034 65 962 65;;;;;;;5160703
516070003;EPP AMBALATENINA;034 46 660 99;;;;;;;5160703
516070004;EPP AMBODIBONARA;034 64 377 94;;;;;;;5160701
516070005;EPP ANTEVIALANISEVA;034 98 623 88;;;;;;;5160702
516070006;EPP ANTSIRABENISEVA;034 61 766 20;;;;;;;5160703
516070007;EPP BEFOTAKA;034 07 168 21;;;;;;;5160704
516070008;EPP FANDRIANOMBY;034 66 001 52;;;;;;;5160705
516070009;EPP FOTSIALANANA;034 66 535 98;;;;;;;5160706
516070010;EPP SAHAFARY;034 25 325 84;;;;;;;5160707
516070011;EPP TANAMBAO FOTSIALANANA;034 66 183 82;;;;;;;5160708
516070012;EPP TANAMBAONISEVA;034 28 316 33;;;;;;;5160702
516070013;EPP VOHIDROMBA;034 65 025 60;;;;;;;5160709
516070016;EPP BEKALALAO;034 63 114 55;;;;;;;5160702
516070017;EPP AMBODIVOAFAHO;034 76 017 16;;;;;;;5160708
516080002;EPP ANJINJATSARA;034 60 188 13;;;;;;;5160807
516080004;EPP AMBOHIMARINA;034 25 058 63;;;;;;;5160806
516080005;EPP AMBOHITSARA;034 92 645 40;;;;;;;5160807
516080006;EPP ANKORIRAIKA;034 78 446 69;;;;;;;5160801
516080007;EPP ANOVE SUD;034 66 081 56;;;;;;;5160802
516080008;EPP ANTANANDAVA;034 13 123 59;;;;;;;5160804
516080009;EPP BEVALAINA;034 58 675 31;;;;;;;5160806
516080010;EPP FANDRARAZANA;034 30 957 02;;;;;;;5160803
516080011;EPP LAKANDAVA;034 94 100 58;;;;;;;5160806
516080012;EPP MAHASOA;033 89 317 38;;;;;;;5160805
516080013;EPP MANOMPANA;034 65 705 95;;;;;;;5160805
516080014;EPP MORONIVO;033 20 852 72;;;;;;;5160806
516080015;EPP SAHABEVAVA;034 19 321 83;;;;;;;5160805
516080016;EPP TANAMBAO AMBODIMANGA;034 42 849 29;;;;;;;5160803
516080017;EPP TANAMBAO ANDAPA;033 07 027 42;;;;;;;5160804
516080018;EPP VOHIJINY;034 25 245 35;;;;;;;5160807
516080019;EPP VOHITSIVALANA;034 08 221 44;;;;;;;5160807
516080020;ECOLE COMMUNAUTAIRE AMBALANIRANA;;;;;;;;5160804
516080021;EPP AMBOFAMPANA;034 32 311 44;;;;;;;5160801
516090003;EPP BEKAKAZO;034 13 129 86;;;;;;;5160902
516090004;EPP AMBINANISAKANA;034 18 457 55;;;;;;;5161001
516090005;EPP AMBODIVOANIO;034 38 344 16;;;;;;;5160902
516090006;EPP AMBODIVOHITRA;034 50 064 10;;;;;;;5161004
516090007;EPP AMPASIMBOLA;034 13 129 27;;;;;;;5160903
516090008;EPP ANAMBORANO;034 71 598 14;;;;;;;5160904
516090009;EPP ANDAVANIOBE;034 09 855 12;;;;;;;5160906
516090010;EPP ANDILANKELY;034 31 376 05;;;;;;;5160907
516090011;EPP ANDRANOMIDITRA;034 08 479 69;;;;;;;5160908
516090012;EPP ANDRATAMBE;034 67 684 31;;;;;;;5161002
516090013;EPP ANJAHAMARINA;034 73 137 48;;;;;;;5160912
516090014;EPP ANKOBALAVA;034 66 006 06;;;;;;;5161003
516090015;EPP BEANKORA;034 18 082 97;;;;;;;5161005
516090016;EPP MAHATERA;034 38 796 22;;;;;;;5160912
516090017;EPP MANANKATAFANA;034 38 776 13;;;;;;;5160910
516090018;EPP MANANKINANY;034 70 387 17;;;;;;;5160911
516090019;EPP MENATANY;034 55 503 50;;;;;;;5160914
516090020;EPP SAHAKA;034 77 064 18;;;;;;;5160915
516090021;EPP SAHAMALAZA;034 15 991 68;;;;;;;5160916
516090022;EPP SAHAZAHANA;034 23 300 54;;;;;;;5161006
516090023;EPP SOANIERANA IVONGO VILLE;033 90 103 42;;;;;;;5160905
516090024;EPP TANAMBAO ANTSARIBE;034 98 600 36;;;;;;;5161004
516090025;EPP TANAMBAO MATSOKELY;034 99 558 66;;;;;;;5160913
516090026;EPP TSIRARAFANA;034 04 902 64;;;;;;;5160917
516090031;EPP SAHAVARY;034 68 258 26;;;;;;;5161002
516090032;EPP VOHILAVA;034 78 109 45;;;;;;;5160918
516020001;CEG AMBAHOABE;034 31 331 51;;;;;;;5160217
516020038;CEG AMBATOLALAKA;034 70 819 16;ceglak27@gmail.com;;;;;;5160205
516020039;CEG AMBAHOABE CENTRE;034 10 609 23;;;;;;;5160202
516020040;CEG AMBAHINKARABO;034 60 259 83;;;;;;;5160201
516020041;CEG AMBAVALA;034 27 120 27;gislainvenance@gmail.com;;;;;;5160206
516020042;CEG VATOMORA;034 03 373 48;;;;;;;5160218
516020049;CEG AMBONIRIANA;034 40 877 57;;;;;;;5160213
516030001;CEG AMBODIAMPANA;034 65 874 85;;;;;;;5160302
516040001;CEG ANDAPAFITO;034 40 728 84;;;;;;;5160407
516040035;CEG AMBATOBE;034 15 388 99;;;;;;;5160401
516040036;CEG ANDRATAMBE;034 61 984 71;;;;;;;5160403
516040037;CEG ANTARA;034 95 986 33;;;;;;;5160409
516040047;CEG COMMUNAUTAIRE AMBODINANTO;034 42 282 26;;;;;;;5160405
516050001;CEG ANTANIFOTSY;034 07 178 57;;;;;;;5160506
516050014;CEG ANDRANGAZAHA;034 25 278 84;;;;;;;5160504
516060001;CEG ANTENINA;034 61 337 13;;;;;;;5160613
516060037;CEG KIARABY;034 53 238 98;;;;;;;5160608
516060038;CEG ANTEVIALABE;034 71 430 37;;;;;;;5160605
516060049;CEG COMMUNAUTAIRE SAHAJINJA;034 80 540 86;;;;;;;5160611
516060050;CEG COMMUNAUTAIRE AMBATOMAINTY;034 79 606 11;;;;;;;5160601
516060051;CEG COMMUNAUTAIRE ANTANANAMBO;034 74 929 88;;;;;;;5160603
516070001;CEG FOTSIALANANA;034 66 544 49;;;;;;;5160706
516070014;CEG TANAMBAO FOTSIALANANA;034 98 910 44;;;;;;;5160708
516070015;CEG ANTSIRABENISEVA;034 21 251 67;;;;;;;5160703
516080001;CEG MANOMPANA;033 86 210 69;;;;;;;5160805
516080022;CEG VOHIJINY;033 19 538 02;;;;;;;5160807
516090001;CEG AMBINANISAKANA;034 22 826 30;;;;;;;5161001
516090002;CEG AMPASIMBOLA;034 99 648 52;razafindrakoto.herijaona@gmail.Com;;;;;;5160903
516090028;CEG SOANIERANA IVONGO;034 07 033 07;cegsoanieranaivongo@gmail.com;;;;;;5160905
516090029;CEG MANANKATAFANA;034 88 530 02;;;;;;;5160910
516040046;LYCEE ANDAPAFITO;034 95 672 28;lyceeafito@gmail.com;;;;;;5160407
516050016;LYCEE ANTANIFOTSY;034 08 648 77;lyceeantanifotsy7@gmail.com;;;;;;5160506
516080023;LYCEE COMMUNAUTAIRE MANOMPANA;034 24 888 82;ramilisonferrand@gmail.com;;;;;;5160805
516090027;LYCEE SOANIERANA IVONGO;034 01 028 63;lyceesoanierana@gmail.com;;;;;;5160905
518011003;ECOLE PRIVEE SUN SCHOOL;034 85 270 34;;JOSE FIDELICE;RAFANOMEZANTSOA EDVIN;11;NON AFFILIÉ;;5180102
518021001;ECOLE PRIVEE FANILO;034 28 230 31;;RAZAKASOLO JEANNOT DIDIER JAONARIVELO;RAZAKASOLO JEANNOT DIDIER JAONARIVELO;11;NON AFFILIÉ;;5180201
518021002;ECOLE PRIVEE SAINT PIERRE VOHIBOANGY;034 49 498 55;;;RANDRIAMIADANA FANOMEZANTSOA JAONA;6;FFSM;;5180208
518021003;ECOLE PRIVEE RAINISOALAMBO;034 49 498 55;;FFSM;ANDRIAMIADANA FANOMEZANTSOA JAONA;6;FFSM;;5180207
518030201;LYCEE ESPERANCE;034 23 398 29;;VANY  JOREL FLEURICE JULIO;MANANA JEAN  JEREMI;8;DN/ELM;;5180302
518031005;COLLEGE PRIVE FJKM;034 08 238 91;;FJKM;RAKOTOARINIRINA  JEAN RODIN;2;DN/FJKM;;5180302
518031009;COLLEGE PRIVE FIDEL AMI;034 45 378 09;;RANDRIANDAZA JEAN ERICA;RANDRIANDAZA JEAN ERICA ;11;NON AFFILIÉ;;5180304
518040501;ECOLE PRIVEE LA SAGESSE SUCCES;034 70 208 01;;RASOLOARILALA AMI JOELSON;RASOLOARILALA AMI JOELSON;11;NON AFFILIÉ;;5180405
518041002;COLLEGE PRIVE LE PERE DE L'HOMME;034 45 605 02;;RAVELOSONINA ROMEO;JOCYNAH RAZAFINDRAKALO;1;DINEC;;5180404
518051001;COLLEGE PRIVE RAINISOALAMBO;034 77 224 51;;RANDRIANIRINA  MAHATRADRAIBE  ELISE;RANDRIANIRINA   MAHATRADRAIBE ELISE;6;FFSM;;5180503
518051005;COLLEGE PRIVE LES ABEILLES;034 67 994 25;;MODESTE JEAN FREDDY;RASOA MARIE ODILE;8;DN/ELM;;5180505
518061002;COLLEGE PRIVE LA SAGESSE;034 84 213 10;;MAROLAHY FRANCLIN;MAROLAHY FRANCLIN;11;NON AFFILIÉ;;5180607
518061003;LYCEE PRIVE MIXTE PRIVE EDEN;034 63 977 86;;ROGER;JOMELANA DANICE WILY STEPHANIE;11;NON AFFILIÉ;;5180607
518071008;ECOLE PRIVEE CLE DE LA REUSSITE;034 44 984 83;;ANDRIANJAFIMANANJARA Pierre Simon ;ANDRIANJAFIMANANJARA Pierre Simon ;11;NON AFFILIÉ;;5180708
518071011;COLLEGE PRIVE MANOHISOA;034 78 554 27;;MARTIAL;RAZAFIMANITRA DANIEL;11;NON AFFILIÉ;;5180708
518081001;ECOLE PRIVEE FANANTENANA;034 06 187 82;;VOLAMASINA ELODIE CELESTIN ;VOLAMASINA ELODIE CELESTIN;11;NON AFFILIÉ;;5180808
518081007;COLLEGE PRIVE FJKM LA GRACE DE DIEU;034 43 568 22;;FJKM MIARINARIVO ;JEAN RABARY MODESTE ;2;DN/FJKM;;5180808
518100701;LYCEE PRIVE MARTIN LUTHER;034 76 847 09;;LYCEE PRIVE MARTIN LUTHER;RANDRIAMANIRY MARTIN;8;DN/ELM;;5181007
518100702;PRESCOLAIRE LE PALAIS DE LA REUSSITE;034 19 859 02;lepalaisdelaeussite@gemail.com;TSIVERILAZA Jean de Dieu;RATSIRITSARA Jean Eudès;11;NON AFFILIÉ;;5181007
518101002;LYCEE PRIVE FJKM VAVATENINA;;;;RAJAONARIMILY Félix;2;DN/FJKM;;5181008
518101003;LYCEE PRIVE SAINT JOSEPH;034 86 987 41;saintjosephvvt@gmail.com;MISSION CATHOLIQUE;Sœur RASENDRANIRINA Marie Olande;1;DINEC;300184629;5181007
518101011;COLLEGE PRIVE STAR LIGHT;;;VOLAMAHAZAKA FELIX BORIS;HERIMANINA EDMOND;8;DN/ELM;;5181007
518101015;LYCEE PRIVE ELITE VAVATENINA;034 99 121 50;;NJAKAMILA Louis Patrick;NJAKAMILA Louis Patrick;8;DN/ELM;8,52E+15;5181007
518101021;COLLEGE PRIVE RAINISOALAMBO;034 75 526 41;;FFSM;TAHIRINIAINA  nomenjanahary;6;FFSM;;5181007
518101022;LYCEE PRIVE LES ABEILLES;034 66 549 18;;INDIAMANANA ERIC;TSIAMBANY CLEOPHANE;8;DN/ELM;;5181008
518101024;COLLEGE PRIVE UNITE CENTRALE DE MATHEMATIQUES MAZAVALOHA;034 51 533 21;;DENERIQUE PHILIPPE;TSIADINO RAFANOMEZANTSOA Jean Chrysostome;11;NON AFFILIÉ;;5181007
518101025;COLLEGE PRIVE LA REFERENCE;034 97 762 30;;RANDRIANARISON Frederic et RANDRIANIFANANTENANA Sitrakiniaina;JEROME MARTIAL;8;DN/ELM;;5181007
518010002;ECOLE COMMUNAUTAIRE AMBODIGAVO-FOTSIMAVO;034 22 715 39;;;;;;;5180102
518010003;EPP AMBOHIMIARINA;034 58 587 07;;;;;;;5180108
518010004;ECOLE COMMUNAUTAIRE ANIVORANO;034 55 094 81;;;;;;;5180108
518010005;ECOLE COMMUNAUTAIRE ANTANAMBAO SAHAVALANINA;034 00 100 02;;;;;;;5180108
518010008;EPP AMBALABE;;;;;;;;5180101
518010009;EPP AMBATOHARANANA I;034 71 867 00;;;;;;;5180102
518010010;EPP AMBATOHARANANA II;034 77 406 51;;;;;;;5180103
518010011;EPP AMBODINONOKA II;034 16 581 28;;;;;;;5180102
518010012;EPP AMBODISATRANA I;034 81 770 14;;;;;;;5180105
518010013;EPP ANTSIRABE;034 14 164 49;;;;;;;5180104
518010014;EPP MAHAMBO;034 20 801 67;;;;;;;5180105
518010015;EPP MALAMASORIKA;034 78 686 58;;;;;;;5180105
518010016;EPP MANAKAMBAHINY;034 97 313 96;;;;;;;5180106
518010017;EPP MAROGISY;034 23 066 21;;;;;;;5180101
518010018;EPP VATOVE;034 58 553 63;;;;;;;5180107
518010019;EPP VOHITSIVALANA;034 90 871 35;;;;;;;5180108
518010021;ECOLE COMMUNAUTAIRE AMPIRANDAVA;034 24 494 19;;;;;;;5180108
518020002;EPP AMBODIMANGA II;034 38 021 72;;;;;;;5180202
518020003;EPP AMBODIPAISO;034 70 488 44;;;;;;;5180204
518020004;ECOLE COMMUNAUTAIRE AMBODISAINA;034 97 439 01;;;;;;;5180205
518020005;ECOLE COMMUNAUTAIRE ANDILAMBE;034 79 608 76;;;;;;;5180202
518020006;EPP ANTANAMARINA;034 71 746 14;;;;;;;5180205
518020007;ECOLE COMMUNAUTAIRE ANTANAMBAONISOANA;034 58 555 40;;;;;;;5180203
518020009;ECOLE COMMUNAUTAIRE MANDINIJERY II;034 92 372 79;;;;;;;5180202
518020010;ECOLE COMMUNAUTAIRE MAROVATO;034 70 710 78;;;;;;;5180201
518020011;EPP AMBALABE II;034 40 901 76;;;;;;;5180206
518020012;EPP AMBATOHARANANA II;034 21 851 49;;;;;;;5180208
518020013;EPP AMBATOHARANANA III;034 97 056 34;;;;;;;5180201
518020014;EPP AMBODIMANGAVALO;;;;;;;;5180201
518020015;EPP AMBODIRAFIA II;034 67 720 74;;;;;;;5180202
518020016;EPP AMBODIVOANGY;034 28 255 21;;;;;;;5180203
518020017;EPP ANDAPA;034 59 900 84;;;;;;;5180203
518020018;EPP ANDRATAMBE;034 49 135 05;;;;;;;5180204
518020019;EPP ANTEVIBE;034 52 084 13;;;;;;;5180205
518020020;EPP MAHASOA;034 18 794 18;;;;;;;5180206
518020021;EPP MANAKAMBAHINY;034 11 243 28;;;;;;;5180207
518020022;EPP VOHIBOANGY;034 41 037 69;;;;;;;5180208
518020023;ECOLE COMMUNAUTAIRE VOHIMASINA;034 27 408 05;;;;;;;5180205
518020026;ECOLE COMMUNAUTAIRE AMBATOSAHIDY;034 24 177 17;;;;;;;5180203
518030002;ECOLE COMMUNAUTAIRE AMBATOBE;;;;;;;;5180310
518030003;ECOLE COMMUNAUTAIRE AMBODIFIAKARANA;034 22 817 03;;;;;;;5180312
518030004;ECOLE COMMUNAUTAIRE AMBODIOVOTRA;034 04 126 13;;;;;;;5180308
518030005;ECOLE COMMUNAUTAIRE AMBONIHORAKA SAHABE;034 77 274 69;;;;;;;5180301
518030006;EPP ANDAPAVOLA;034 54 293 10;;;;;;;5180309
518030007;EPP SAHAMORA;034 20 172 27;;;;;;;5180306
518030009;EPP AMBARIFOTSY;;;;;;;;5180301
518030010;EPP AMBATOMANANA;034 06 998 80;;;;;;;5180301
518030011;EPP AMBINANISAHAMALAZA;034 06 826 67;;;;;;;5180306
518030012;EPP AMBOHIBE;034 91 585 50;;;;;;;5180302
518030013;EPP AMBOHIMAHASOA;034 65 910 71;;;;;;;5180303
518030014;EPP AMBOHIMIARINA;034 45 354 39;;;;;;;5180304
518030015;EPP AMBOLOMADINIKA I;034 94 496 09;;;;;;;5180305
518030016;EPP AMBOLOMADINIKA II;034 42 436 10;;;;;;;5180312
518030017;EPP AMBONIRIANA;034 63 718 21;;;;;;;5180306
518030018;EPP ANALANANDIANA;034 31 099 95;;;;;;;5180307
518030019;EPP ANDAKAZERA;034 06 716 34;;;;;;;5180308
518030020;EPP ANJIRO;034 45 356 80;;;;;;;5180310
518030021;EPP ANKORAKA;034 41 339 44;;;;;;;5180311
518030022;EPP MAHASOA;;;;;;;;5180312
518030023;EPP MAROVATO;;;;;;;;5180313
518030024;EPP SAHAMANORO;034 63 630 73;;;;;;;5180305
518030025;EPP SARANONJANA;034 99 551 91;;;;;;;5180314
518030026;ECOLE COMMUNAUTAIRE AMBODIVATO ANDREFANA;034 13 267 35;;;;;;;5180310
518030027;ECOLE COMMUNAUTAIRE ANJAHAMARINA I;034 82 671 19;;;;;;;5180301
518030028;ECOLE COMMUNAUTAIRE ANJAHAMARINA II;034 44 787 62;;;;;;;5180313
518030031;ECOLE COMMUNAUTAIRE TANAMBAO;034 81 808 09;;;;;;;5180313
518040002;EPP VOHIBIRIMO;034 03 164 16;;;;;;;5180407
518040003;EPP AMBATOMIPAKA;034 05 277 91;;;;;;;5180401
518040004;EPP AMBODIHAZOVOLA;034 32 078 76;;;;;;;5180402
518040005;EPP AMBOHITSARALAZA;034 64 023 46;;;;;;;5180403
518040006;EPP AMPAHIBE;034 49 933 99;;;;;;;5180404
518040007;EPP AMPASIMAZAVA;034 64 048 05;;;;;;;5180405
518040008;EPP AMPASIMBOLA;034 15 268 20;;;;;;;5180406
